用户ID,商品ID,行为类型,日期,小时
100101,2987928,pv,2017-11-29,13
100101,4336726,pv,2017-11-29,13
100101,4835134,pv,2017-11-29,13
100101,155165,pv,2017-11-29,13
100101,3845526,pv,2017-11-29,13
100101,4029438,pv,2017-11-29,13
100101,2331370,pv,2017-11-29,13
100101,3597425,pv,2017-11-29,13
100101,4336726,pv,2017-11-29,13
100101,4835134,pv,2017-11-29,13
100101,4956061,pv,2017-11-29,13
100101,3990990,pv,2017-11-29,13
100101,4956061,pv,2017-11-29,13
100101,4336726,pv,2017-11-29,13
100101,3836557,pv,2017-11-29,13
100101,4441103,pv,2017-11-29,13
100101,4171910,pv,2017-11-29,13
100101,4336726,pv,2017-11-29,13
100101,2530033,pv,2017-11-29,13
100101,4451125,pv,2017-11-29,13
100101,2300515,pv,2017-11-29,13
100101,4336726,pv,2017-11-29,13
100101,509135,pv,2017-11-30,0
100101,765213,pv,2017-11-30,1
100101,2621875,buy,2017-11-30,1
100101,3669203,pv,2017-11-30,2
100101,3147746,buy,2017-11-30,2
100101,4419446,pv,2017-11-30,3
100101,4302073,buy,2017-11-30,7
100101,2636441,pv,2017-11-30,11
100101,3399340,pv,2017-11-30,11
100101,2667766,pv,2017-11-30,11
100101,2418571,pv,2017-11-30,11
100101,4933758,pv,2017-11-30,11
100101,2331391,pv,2017-11-30,11
100101,433342,pv,2017-11-30,11
100101,338435,pv,2017-11-30,11
100101,2331391,buy,2017-11-30,11
100101,3724318,pv,2017-11-30,11
100101,1663138,pv,2017-11-30,11
100101,3935808,buy,2017-12-01,1
100101,298311,pv,2017-12-01,3
100101,5160703,pv,2017-12-01,3
100101,3112811,pv,2017-12-01,10
100101,839898,pv,2017-12-01,10
100101,4185988,pv,2017-12-01,10
100101,3066126,pv,2017-12-01,11
100101,4185988,pv,2017-12-01,11
100101,3066126,pv,2017-12-01,11
100101,3945757,pv,2017-12-01,11
100101,4469994,pv,2017-12-01,11
100101,3746439,pv,2017-12-01,11
100101,4288941,pv,2017-12-01,11
100101,3523765,pv,2017-12-01,11
100101,3369438,pv,2017-12-01,11
100101,4288941,pv,2017-12-01,11
100101,4028884,pv,2017-12-01,11
100101,2453585,pv,2017-12-01,11
100101,4939000,pv,2017-12-01,11
100101,4469994,pv,2017-12-01,11
100101,2955350,buy,2017-12-01,12
100101,4493246,cart,2017-12-02,6
100101,4736935,buy,2017-12-02,7
100101,3081621,buy,2017-12-02,7
100101,3015146,pv,2017-12-03,2
100101,1853559,buy,2017-12-03,5
100101,117996,pv,2017-12-03,11
100101,87988,pv,2017-12-03,13
100101,3358008,pv,2017-12-03,13
100101,1235065,pv,2017-12-03,13
100101,1563032,pv,2017-12-03,13
1001016,2626176,pv,2017-11-26,9
1001016,2671146,pv,2017-11-26,13
1001016,2945764,pv,2017-11-26,13
1001016,2626176,pv,2017-11-26,13
1001016,2414320,pv,2017-11-27,12
1001016,1902525,pv,2017-11-27,12
1001016,2833386,pv,2017-11-27,12
1001016,1318396,fav,2017-11-27,12
1001016,2626176,pv,2017-11-27,13
1001016,1318396,pv,2017-11-27,13
1001016,3459826,pv,2017-11-27,13
1001016,834224,pv,2017-11-29,2
1001016,2671146,pv,2017-11-29,6
1001016,54979,pv,2017-12-01,2
1001016,4157274,pv,2017-12-01,2
1001016,4483433,pv,2017-12-01,6
1001016,3905614,pv,2017-12-01,6
1001016,229913,pv,2017-12-01,7
1001016,2518720,fav,2017-12-02,7
1001016,2626176,pv,2017-12-03,14
1001017,1642971,pv,2017-11-25,6
1001017,539850,pv,2017-11-25,6
1001017,1642971,pv,2017-11-25,6
1001017,2595340,pv,2017-11-26,1
1001017,913020,cart,2017-11-26,1
1001017,3676554,pv,2017-11-26,1
1001017,1995362,pv,2017-11-26,1
1001017,2145743,pv,2017-11-26,1
1001017,1995362,pv,2017-11-26,1
1001017,3977352,pv,2017-11-26,1
1001017,3884471,cart,2017-11-26,1
1001017,4873948,cart,2017-11-26,1
1001017,3805780,pv,2017-11-26,1
1001017,2380652,pv,2017-11-26,1
1001017,3805780,cart,2017-11-26,1
1001017,4873948,pv,2017-11-26,1
1001017,3884471,pv,2017-11-26,2
1001017,2643630,pv,2017-11-26,2
1001017,113904,pv,2017-11-26,2
1001017,4956404,cart,2017-11-26,3
1001017,4289754,cart,2017-11-26,3
1001017,1400501,pv,2017-11-26,13
1001017,4024599,pv,2017-11-28,4
1001017,2819341,pv,2017-11-28,9
1001017,4873948,pv,2017-11-28,10
1001017,4716565,pv,2017-11-28,10
1001017,3275501,pv,2017-11-28,10
1001017,4716565,pv,2017-11-28,10
1001017,4873948,pv,2017-11-28,10
1001017,4716565,pv,2017-11-28,10
1001017,2747305,pv,2017-11-28,10
1001017,4561434,cart,2017-11-28,10
1001017,2747305,pv,2017-11-28,10
1001017,4716565,pv,2017-11-28,10
1001017,706078,pv,2017-11-28,10
1001017,2010880,pv,2017-11-28,10
1001017,1169610,pv,2017-11-28,10
1001017,779781,pv,2017-11-28,10
1001017,1169610,pv,2017-11-28,10
1001017,779781,buy,2017-11-28,10
1001017,760220,pv,2017-11-28,10
1001017,1674926,pv,2017-11-28,10
1001017,521518,pv,2017-11-28,10
1001017,462698,pv,2017-11-28,10
1001017,1359067,pv,2017-11-28,10
1001017,2962891,pv,2017-11-28,11
1001017,4831580,cart,2017-11-28,11
1001017,1310750,pv,2017-11-28,11
1001017,3395735,pv,2017-11-28,11
1001017,1711362,pv,2017-11-28,11
1001017,816044,pv,2017-11-28,11
1001017,4558158,pv,2017-11-28,11
1001017,1188238,pv,2017-11-28,11
1001017,24302,cart,2017-11-28,11
1001017,4716565,buy,2017-11-28,11
1001017,722464,pv,2017-11-28,11
1001017,2159137,pv,2017-11-28,11
1001017,4306356,pv,2017-11-28,11
1001017,5015115,pv,2017-11-28,11
1001017,1452543,cart,2017-11-28,11
1001017,3875775,pv,2017-11-29,3
1001017,317924,pv,2017-11-29,3
1001017,3877483,pv,2017-11-29,3
1001017,3222879,pv,2017-11-29,3
1001017,3875775,pv,2017-11-29,3
1001017,760471,pv,2017-11-29,15
1001017,2659411,pv,2017-11-29,15
1001017,760471,cart,2017-11-29,15
1001017,598241,pv,2017-11-29,15
1001017,1452543,pv,2017-11-30,11
1001017,1378186,pv,2017-11-30,11
1001017,1212958,pv,2017-11-30,11
1001017,138964,pv,2017-11-30,11
1001017,4441584,pv,2017-11-30,13
1001017,2870531,pv,2017-11-30,13
1001017,760471,pv,2017-11-30,13
1001017,3875775,pv,2017-11-30,13
1001017,1656532,pv,2017-11-30,13
1001017,4151116,pv,2017-11-30,13
1001017,730324,pv,2017-11-30,13
1001017,2836102,cart,2017-12-01,11
1001017,812879,cart,2017-12-02,5
1001017,2659574,pv,2017-12-03,11
1001017,1686699,pv,2017-12-03,11
1001017,3991689,pv,2017-12-03,11
1001017,2752786,pv,2017-12-03,11
1001017,3991689,pv,2017-12-03,11
1001017,3941674,cart,2017-12-03,11
1001017,4685183,pv,2017-12-03,11
1001017,3274189,pv,2017-12-03,11
1001017,4685183,cart,2017-12-03,11
1001017,206695,pv,2017-12-03,11
1001017,2101900,pv,2017-12-03,11
1001017,206695,pv,2017-12-03,11
1001017,4484641,pv,2017-12-03,11
1001017,194371,pv,2017-12-03,11
1001017,4637523,pv,2017-12-03,11
1001017,3578062,cart,2017-12-03,11
1001017,3724310,pv,2017-12-03,11
1001017,730254,pv,2017-12-03,11
1001017,2643630,pv,2017-12-03,12
1001018,416748,pv,2017-11-25,6
1001018,3181529,buy,2017-11-26,16
1001018,234095,pv,2017-11-27,4
1001018,3080593,pv,2017-11-28,5
1001018,2331370,cart,2017-11-28,9
1001018,514889,pv,2017-12-01,8
1001018,226678,pv,2017-12-01,9
1001018,2672834,pv,2017-12-02,11
1001018,2931980,pv,2017-12-03,5
1001024,275363,pv,2017-11-24,17
1001024,843901,pv,2017-11-24,17
1001024,2997947,cart,2017-11-24,17
1001024,2928251,pv,2017-11-26,11
1001024,2479320,pv,2017-11-27,13
1001024,362272,cart,2017-11-27,13
1001024,3361128,pv,2017-11-27,13
1001024,2714069,pv,2017-11-27,13
1001024,362272,buy,2017-11-27,13
1001024,4805041,cart,2017-11-28,10
1001024,5117921,pv,2017-11-28,15
1001024,4805041,cart,2017-11-28,15
1001024,3735753,pv,2017-11-28,15
1001024,1132477,pv,2017-11-28,15
1001024,1563038,cart,2017-11-29,10
1001024,4954750,pv,2017-11-29,10
1001024,954291,pv,2017-11-29,10
1001024,3978959,pv,2017-11-29,10
1001024,954291,pv,2017-11-29,10
1001024,1422375,pv,2017-11-29,10
1001024,1236816,pv,2017-11-29,10
1001024,1422375,pv,2017-11-29,10
1001024,1563038,pv,2017-11-29,15
1001024,4805041,pv,2017-11-29,15
1001024,2570895,pv,2017-11-29,15
1001024,1630786,pv,2017-11-29,15
1001024,2570895,pv,2017-11-29,15
1001024,4813891,pv,2017-11-29,15
1001024,4805041,buy,2017-11-29,15
1001024,2630035,cart,2017-11-30,12
1001024,696434,pv,2017-11-30,12
1001024,4554094,pv,2017-11-30,12
1001024,1563038,pv,2017-11-30,12
1001024,4554094,pv,2017-11-30,12
1001024,1935745,cart,2017-12-01,9
1001024,2579096,pv,2017-12-01,9
1001024,3394776,pv,2017-12-01,9
1001024,4344717,pv,2017-12-01,9
1001024,3175944,pv,2017-12-01,9
1001024,1935745,pv,2017-12-01,9
1001024,4344717,pv,2017-12-01,9
1001024,3482790,pv,2017-12-01,9
1001024,4022357,pv,2017-12-01,9
1001024,2282564,cart,2017-12-02,17
1001024,2560842,pv,2017-12-02,17
1001024,3828787,pv,2017-12-02,17
1001024,4069831,pv,2017-12-02,17
1001024,3828787,cart,2017-12-02,17
1001024,3243163,pv,2017-12-02,17
1001024,619292,pv,2017-12-02,18
1001024,1111170,pv,2017-12-02,18
1001024,4311086,pv,2017-12-02,18
1001024,3369317,pv,2017-12-02,18
1001024,332610,pv,2017-12-02,18
1001024,2282564,pv,2017-12-03,9
1001024,2630035,pv,2017-12-03,9
1001024,3535786,pv,2017-12-03,9
1001024,1402908,pv,2017-12-03,9
1001024,3535786,pv,2017-12-03,9
1001024,2392598,pv,2017-12-03,9
1001024,3056252,pv,2017-12-03,9
1001024,4742260,pv,2017-12-03,9
1001024,493158,pv,2017-12-03,9
1001024,619292,pv,2017-12-03,9
1001024,507118,pv,2017-12-03,9
1001024,2741458,pv,2017-12-03,9
1001024,2583714,pv,2017-12-03,9
1001024,1563038,pv,2017-12-03,9
1001024,3512468,pv,2017-12-03,9
1001024,2579096,pv,2017-12-03,9
1001024,3090608,pv,2017-12-03,9
1001024,4890282,pv,2017-12-03,9
1001024,954291,pv,2017-12-03,9
1001024,2852811,pv,2017-12-03,9
1001024,3738301,pv,2017-12-03,9
1001024,954291,pv,2017-12-03,15
1001024,3512468,pv,2017-12-03,15
1001024,2583714,pv,2017-12-03,15
1001024,3846524,pv,2017-12-03,15
1001024,1190202,pv,2017-12-03,15
1001024,979098,pv,2017-12-03,15
1001024,2056326,pv,2017-12-03,15
1001024,4349208,pv,2017-12-03,15
1001024,954291,pv,2017-12-03,15
1001024,3512468,pv,2017-12-03,15
1001024,954291,pv,2017-12-03,15
1001024,3512468,pv,2017-12-03,15
1001024,5149823,pv,2017-12-03,15
1001024,984449,pv,2017-12-03,15
1001024,2883421,cart,2017-12-03,15
1001024,3542006,pv,2017-12-03,15
1001024,2413859,pv,2017-12-03,15
1001024,4939653,pv,2017-12-03,15
1001024,2883421,pv,2017-12-03,15
1001024,1426328,pv,2017-12-03,15
1001024,4876394,pv,2017-12-03,15
1001024,2402414,pv,2017-12-03,15
1001024,1676863,pv,2017-12-03,15
1001024,1223482,pv,2017-12-03,15
1001029,1958028,pv,2017-11-25,6
1001029,820416,pv,2017-11-25,6
1001029,1335483,pv,2017-11-25,11
1001029,5126234,cart,2017-11-25,14
1001029,1063251,pv,2017-11-25,14
1001029,2025187,pv,2017-11-26,15
1001029,1118413,pv,2017-11-26,15
1001029,3055010,cart,2017-11-26,15
1001029,5126234,cart,2017-11-26,15
1001029,2331305,pv,2017-11-26,15
1001029,2258717,pv,2017-11-26,23
1001029,4437775,pv,2017-11-26,23
1001029,4963925,pv,2017-11-26,23
1001029,425929,pv,2017-11-26,23
1001029,207994,pv,2017-11-27,16
1001029,1714278,pv,2017-11-28,0
1001029,805817,pv,2017-11-28,0
1001029,2898205,pv,2017-11-28,13
1001029,1385276,pv,2017-11-28,13
1001029,4919351,pv,2017-11-28,13
1001029,1385276,pv,2017-11-28,14
1001029,2898205,pv,2017-11-28,14
1001029,3328629,pv,2017-11-28,14
1001029,3297746,pv,2017-11-28,14
1001029,3950018,pv,2017-11-28,14
1001029,3109558,pv,2017-11-28,14
1001029,207994,pv,2017-11-29,2
1001029,1167859,pv,2017-12-01,3
1001029,569746,pv,2017-12-01,5
1001029,347115,pv,2017-12-02,13
1001029,590668,cart,2017-12-02,13
1001029,1039169,pv,2017-12-02,13
1001029,1142018,pv,2017-12-02,14
1001029,4308508,pv,2017-12-03,12
1001029,1063251,pv,2017-12-03,12
1001029,5126234,pv,2017-12-03,13
1001029,2746734,pv,2017-12-03,13
100103,1295228,pv,2017-11-27,12
100103,4410326,pv,2017-11-27,12
100103,4142495,pv,2017-11-27,13
100103,3231513,pv,2017-11-27,22
100103,1484139,pv,2017-11-29,1
100103,518346,pv,2017-11-29,1
100103,882559,pv,2017-11-29,1
100103,483081,pv,2017-11-29,23
100103,3918706,pv,2017-11-29,23
100103,3796111,pv,2017-11-29,23
100103,634159,pv,2017-11-29,23
100103,319589,pv,2017-11-30,13
100103,3357853,pv,2017-12-01,6
100103,3258972,pv,2017-12-01,8
100103,4000026,pv,2017-12-01,8
100103,1386883,pv,2017-12-01,22
100103,3001775,pv,2017-12-01,22
100103,4397448,pv,2017-12-01,22
100103,3146083,buy,2017-12-02,9
100103,3258972,pv,2017-12-03,5
1001048,4547880,fav,2017-11-25,17
1001048,4900428,pv,2017-11-25,17
1001048,4547880,pv,2017-11-25,17
1001048,3038264,pv,2017-11-25,17
1001048,3206564,pv,2017-11-25,17
1001048,1588613,pv,2017-11-25,17
1001048,4115297,pv,2017-11-25,17
1001048,4644017,pv,2017-11-25,17
1001048,2651166,pv,2017-11-26,4
1001048,2533322,pv,2017-11-26,6
1001048,709514,pv,2017-11-26,6
1001048,901995,pv,2017-11-26,6
1001048,2738269,pv,2017-11-26,6
1001048,3733280,pv,2017-11-26,6
1001048,3647611,fav,2017-11-26,6
1001048,1645212,pv,2017-11-26,6
1001048,742409,pv,2017-11-26,6
1001048,2359438,pv,2017-11-26,6
1001048,787531,pv,2017-11-26,6
1001048,2461157,pv,2017-11-26,6
1001048,623122,pv,2017-11-26,13
1001048,1428036,fav,2017-11-26,13
1001048,2718850,pv,2017-11-26,13
1001048,2353750,pv,2017-11-26,13
1001048,2651166,pv,2017-11-28,2
1001048,692510,pv,2017-11-28,9
1001048,3186757,pv,2017-11-28,9
1001048,3332546,pv,2017-11-28,9
1001048,575791,pv,2017-11-28,9
1001048,630846,pv,2017-11-28,9
1001048,410641,pv,2017-11-28,9
1001048,3061384,pv,2017-11-28,9
1001048,429954,pv,2017-11-28,12
1001048,2850872,pv,2017-11-28,12
1001048,1478099,pv,2017-11-28,12
1001048,4781299,cart,2017-11-28,12
1001048,2944694,pv,2017-11-28,12
1001048,2280476,pv,2017-11-28,12
1001048,4781299,pv,2017-11-28,12
1001048,1990301,pv,2017-11-28,12
1001048,3689700,pv,2017-11-28,12
1001048,3675578,pv,2017-11-28,12
1001048,575791,pv,2017-11-28,12
1001048,4781299,pv,2017-11-28,12
1001048,3675578,fav,2017-11-28,14
1001048,1864347,pv,2017-11-28,23
1001048,105055,pv,2017-11-28,23
1001048,213109,pv,2017-11-28,23
1001048,3647611,pv,2017-11-29,2
1001048,2461157,pv,2017-11-29,2
1001048,3647611,pv,2017-11-29,2
1001048,4990972,pv,2017-11-29,2
1001048,4887508,pv,2017-11-29,3
1001048,901995,pv,2017-11-29,3
1001048,3647611,pv,2017-11-29,4
1001048,5059418,fav,2017-11-29,4
1001048,181946,pv,2017-11-29,4
1001048,5059418,pv,2017-11-29,4
1001048,834375,pv,2017-11-29,9
1001048,795463,pv,2017-11-29,9
1001048,3716887,pv,2017-11-29,9
1001048,3840502,pv,2017-11-29,9
1001048,2952002,pv,2017-11-29,9
1001048,4239028,pv,2017-11-29,9
1001048,795463,pv,2017-11-29,9
1001048,3034186,pv,2017-11-29,9
1001048,3137834,pv,2017-11-29,9
1001048,3034186,pv,2017-11-29,9
1001048,2713127,pv,2017-11-29,10
1001048,4680364,pv,2017-11-29,10
1001048,1144167,pv,2017-11-30,8
1001048,1441843,pv,2017-11-30,8
1001048,184189,pv,2017-11-30,8
1001048,537702,pv,2017-11-30,8
1001048,4955164,pv,2017-11-30,8
1001048,3473605,pv,2017-11-30,8
1001048,3909043,fav,2017-11-30,8
1001048,3473605,pv,2017-11-30,9
1001048,3503642,pv,2017-11-30,9
1001048,1597854,pv,2017-11-30,9
1001048,105379,pv,2017-11-30,9
1001048,2279233,pv,2017-12-02,1
1001048,416638,fav,2017-12-02,1
1001048,188544,fav,2017-12-02,1
1001048,4729840,fav,2017-12-02,3
1001048,2122715,pv,2017-12-02,3
1001048,4901885,pv,2017-12-02,3
1001048,2196452,pv,2017-12-02,3
1001048,5091403,pv,2017-12-02,3
1001048,3088349,pv,2017-12-02,3
1001048,2196452,pv,2017-12-02,3
1001048,4132889,pv,2017-12-02,3
1001048,2284892,pv,2017-12-02,3
1001048,2283385,pv,2017-12-02,3
1001048,4379083,fav,2017-12-02,3
1001048,3885996,fav,2017-12-02,7
1001048,2245987,pv,2017-12-02,7
1001048,862659,fav,2017-12-02,7
1001048,277064,fav,2017-12-02,7
1001048,1278040,fav,2017-12-02,7
1001048,2671656,fav,2017-12-02,7
1001048,5020163,pv,2017-12-02,7
1001048,1141717,fav,2017-12-02,7
1001048,615638,fav,2017-12-02,7
1001048,3645509,pv,2017-12-02,7
1001048,660391,pv,2017-12-02,7
1001048,4346913,pv,2017-12-02,7
1001048,5144729,fav,2017-12-02,7
1001048,277064,pv,2017-12-02,7
1001048,1796134,pv,2017-12-02,7
1001048,1141717,pv,2017-12-02,7
1001048,3208432,pv,2017-12-02,7
1001048,4685146,pv,2017-12-02,7
1001048,4806336,pv,2017-12-02,7
1001048,4395862,pv,2017-12-02,7
1001048,2803773,fav,2017-12-02,7
1001048,5045361,pv,2017-12-02,7
1001048,2652534,fav,2017-12-02,7
1001048,481122,fav,2017-12-02,7
1001048,3637379,pv,2017-12-02,7
1001048,4435179,pv,2017-12-02,12
1001048,3823585,pv,2017-12-02,12
1001048,1995682,buy,2017-12-03,5
1001048,3148749,pv,2017-12-03,5
100105,3840330,pv,2017-11-26,10
100105,2570632,pv,2017-11-26,10
100105,3840330,pv,2017-11-26,10
100105,2570632,pv,2017-11-26,11
100105,3840330,pv,2017-11-26,11
100105,4723402,pv,2017-11-26,11
100105,3831441,pv,2017-11-26,11
100105,1569334,pv,2017-11-26,11
100105,4433823,pv,2017-11-26,12
100105,2135682,pv,2017-11-26,13
100105,5030803,pv,2017-11-26,13
100105,4668544,pv,2017-11-26,13
100105,4024030,pv,2017-11-26,13
100105,3741934,pv,2017-11-26,13
100105,4668544,pv,2017-11-26,13
100105,3676286,cart,2017-11-26,13
100105,4668544,pv,2017-11-26,13
100105,4399610,pv,2017-11-26,13
100105,4668544,pv,2017-11-26,13
100105,4399610,pv,2017-11-26,13
100105,1199021,pv,2017-11-26,13
100105,3678115,pv,2017-11-26,13
100105,1185990,pv,2017-11-26,13
100105,4723402,pv,2017-11-26,13
100105,4399610,pv,2017-11-26,13
100105,3676286,pv,2017-11-26,14
100105,4668544,pv,2017-11-26,14
100105,3676286,pv,2017-11-26,14
100105,2570632,pv,2017-11-26,14
100105,3840330,pv,2017-11-26,14
100105,4433823,pv,2017-11-26,14
100105,5030803,pv,2017-11-26,14
100105,4024030,pv,2017-11-26,14
100105,1569334,pv,2017-11-26,14
100105,3831441,pv,2017-11-26,14
100105,2570632,pv,2017-11-26,14
100105,3741934,pv,2017-11-26,14
100105,4718516,pv,2017-11-26,14
100105,1283342,pv,2017-11-26,14
100105,4718516,pv,2017-11-26,14
100105,4755305,pv,2017-11-29,9
100105,1900509,pv,2017-11-29,9
100105,2217254,pv,2017-11-29,10
100105,3741934,pv,2017-12-01,7
100105,3840330,pv,2017-12-01,7
100105,3831441,pv,2017-12-01,7
100105,4718516,pv,2017-12-01,7
100105,1283342,pv,2017-12-01,7
100105,4718516,pv,2017-12-01,7
100105,3840330,pv,2017-12-01,7
100105,4433823,cart,2017-12-01,8
100105,3840330,pv,2017-12-01,8
100105,2570632,pv,2017-12-01,8
100105,2594352,pv,2017-12-01,8
100105,4433823,pv,2017-12-01,8
100105,2570632,pv,2017-12-01,8
100105,4668544,pv,2017-12-01,8
100105,873570,pv,2017-12-01,8
100105,4029381,pv,2017-12-01,8
100105,1237695,pv,2017-12-01,8
100105,4307806,pv,2017-12-01,8
100105,2555491,pv,2017-12-01,8
100105,3724598,pv,2017-12-02,13
100105,2371022,pv,2017-12-02,13
100105,600441,pv,2017-12-02,13
100105,1744942,pv,2017-12-02,13
100105,2859348,pv,2017-12-02,13
100105,1133090,pv,2017-12-02,13
100105,600441,pv,2017-12-02,13
100105,719770,pv,2017-12-02,13
100105,2364468,pv,2017-12-02,13
100105,1799279,pv,2017-12-02,13
100105,4537828,pv,2017-12-02,13
100105,5066106,pv,2017-12-02,13
100105,4008418,pv,2017-12-02,13
100105,115406,pv,2017-12-02,14
100105,3676286,pv,2017-12-02,14
100105,4433823,pv,2017-12-02,14
100105,1844866,buy,2017-12-02,14
100105,4160755,buy,2017-12-02,15
100105,2364468,pv,2017-12-03,7
100105,2371022,pv,2017-12-03,7
100105,2859348,pv,2017-12-03,7
100105,2364468,pv,2017-12-03,7
100105,1133090,pv,2017-12-03,7
100105,2371022,pv,2017-12-03,7
100105,1497786,buy,2017-12-03,8
1001054,3845720,pv,2017-11-24,16
1001054,3791497,pv,2017-11-24,16
1001054,4861156,pv,2017-11-24,16
1001054,2733127,pv,2017-11-25,15
1001054,4092292,pv,2017-11-25,15
1001054,3684665,pv,2017-11-25,15
1001054,1449976,pv,2017-11-25,16
1001054,498463,pv,2017-11-25,16
1001054,143893,pv,2017-11-25,16
1001054,2510835,pv,2017-11-25,16
1001054,152191,pv,2017-11-25,16
1001054,3459609,pv,2017-11-25,16
1001054,3586732,pv,2017-11-25,16
1001054,3459609,pv,2017-11-25,16
1001054,94329,pv,2017-11-25,16
1001054,2247132,pv,2017-11-26,3
1001054,3783374,pv,2017-11-26,5
1001054,232901,pv,2017-11-26,15
1001054,129356,pv,2017-11-26,15
1001054,1180356,pv,2017-11-26,15
1001054,2864128,pv,2017-11-26,15
1001054,97348,pv,2017-11-26,15
1001054,2932475,pv,2017-11-26,15
1001054,296499,pv,2017-11-26,15
1001054,3653625,pv,2017-11-26,15
1001054,4222276,pv,2017-11-26,15
1001054,4733120,pv,2017-11-26,15
1001054,4222276,pv,2017-11-26,15
1001054,230380,pv,2017-11-26,15
1001054,4954999,pv,2017-11-26,15
1001054,1983337,pv,2017-11-26,15
1001054,1935631,pv,2017-11-26,15
1001054,1983337,pv,2017-11-26,15
1001054,4691240,pv,2017-11-26,15
1001054,4959601,pv,2017-11-26,15
1001054,3761896,pv,2017-11-26,15
1001054,4321724,pv,2017-11-26,15
1001054,3344644,pv,2017-11-26,15
1001054,932279,pv,2017-11-26,15
1001054,661030,pv,2017-11-26,15
1001054,1484237,pv,2017-11-26,15
1001054,2221045,pv,2017-11-26,15
1001054,4919188,cart,2017-11-26,15
1001054,2325081,pv,2017-11-26,15
1001054,4932717,cart,2017-11-26,15
1001054,3811630,pv,2017-11-26,15
1001054,4025657,pv,2017-11-26,15
1001054,4932717,pv,2017-11-26,15
1001054,1490401,pv,2017-11-26,15
1001054,3928236,pv,2017-11-27,1
1001054,428023,pv,2017-11-27,1
1001054,667605,pv,2017-11-27,1
1001054,4515398,pv,2017-11-27,5
1001054,2505027,pv,2017-11-27,5
1001054,4515398,pv,2017-11-27,5
1001054,4951434,pv,2017-11-27,5
1001054,3711309,pv,2017-11-27,5
1001054,2239885,pv,2017-11-27,13
1001054,779670,pv,2017-11-27,13
1001054,971801,pv,2017-11-27,13
1001054,1846152,pv,2017-11-27,13
1001054,1014296,pv,2017-11-27,15
1001054,94329,pv,2017-11-27,15
1001054,4187475,pv,2017-11-27,15
1001054,2921222,pv,2017-11-27,15
1001054,1360835,pv,2017-11-27,15
1001054,2510835,pv,2017-11-27,15
1001054,2771465,pv,2017-11-27,15
1001054,4640303,pv,2017-11-27,15
1001054,2771465,pv,2017-11-27,15
1001054,97309,pv,2017-11-27,15
1001054,3481033,pv,2017-11-27,15
1001054,2456804,pv,2017-11-27,15
1001054,1230680,pv,2017-11-27,15
1001054,97309,pv,2017-11-27,15
1001054,2843206,pv,2017-11-27,15
1001054,97309,pv,2017-11-27,15
1001054,4501303,pv,2017-11-28,12
1001054,1022464,pv,2017-11-28,12
1001054,2225043,buy,2017-11-28,12
1001054,3203996,pv,2017-11-28,12
1001054,4174221,pv,2017-11-28,12
1001054,3203996,pv,2017-11-28,12
1001054,1598071,pv,2017-11-28,12
1001054,97309,pv,2017-11-28,12
1001054,924134,pv,2017-11-28,12
1001054,2011446,pv,2017-11-28,12
1001054,3768399,pv,2017-11-28,13
1001054,1784134,pv,2017-11-28,13
1001054,3116126,pv,2017-11-28,13
1001054,1784134,pv,2017-11-28,13
1001054,3986987,pv,2017-11-28,13
1001054,3962198,pv,2017-11-28,13
1001054,1746234,pv,2017-11-28,13
1001054,2192947,pv,2017-11-28,13
1001054,2171236,pv,2017-11-28,13
1001054,2446294,pv,2017-11-28,13
1001054,775660,pv,2017-11-28,13
1001054,1670796,pv,2017-11-28,13
1001054,3146411,pv,2017-11-28,13
1001054,2676665,pv,2017-11-28,13
1001054,2446294,pv,2017-11-28,13
1001054,4220877,pv,2017-11-28,13
1001054,1579005,pv,2017-11-28,13
1001054,4060383,pv,2017-11-28,13
1001054,2964905,pv,2017-11-28,13
1001054,3116126,pv,2017-11-28,13
1001054,1664962,pv,2017-11-28,13
1001054,4718785,pv,2017-11-28,13
1001054,2819256,pv,2017-11-28,13
1001054,2291161,pv,2017-11-28,13
1001054,2024778,pv,2017-11-28,13
1001054,1677902,pv,2017-11-28,13
